ms,adc_ch1,volt_ch1,adc_ch2,volt_ch2,rep
31962,0,0.0,0,0.0,11
32297,85,0.06849816849816849,16,0.012893772893772894,11
32518,0,0.0,75,0.06043956043956044,11
32725,0,0.0,173,0.13941391941391942,11
33060,0,0.0,421,0.33926739926739924,12
33314,0,0.0,387,0.31186813186813184,12
33537,0,0.0,99,0.07978021978021978,12
33759,0,0.0,67,0.05399267399267399,12
33983,0,0.0,16,0.012893772893772894,12
34221,16,0.012893772893772894,0,0.0,12
34477,0,0.0,0,0.0,12
34795,0,0.0,0,0.0,12
35018,17,0.0136996336996337,0,0.0,12
35240,0,0.0,0,0.0,12
35463,467,0.3763369963369963,71,0.05721611721611722,12
35811,0,0.0,209,0.16842490842490843,12
36019,430,0.3465201465201465,929,0.7486446886446886,13
36290,0,0.0,1082,0.8719413919413919,13
36510,0,0.0,977,0.7873260073260073,13
36734,0,0.0,251,0.20227106227106226,13
36970,0,0.0,0,0.0,13
37320,0,0.0,0,0.0,13
37543,0,0.0,0,0.0,13
37766,0,0.0,0,0.0,13
37987,243,0.1958241758241758,25,0.020146520146520144,13
38225,0,0.0,221,0.17809523809523808,13
38573,0,0.0,877,0.7067399267399267,13
38812,0,0.0,731,0.5890842490842491,13
39033,0,0.0,850,0.684981684981685,14
39271,0,0.0,832,0.6704761904761904,14
39494,0,0.0,16,0.012893772893772894,14
39717,0,0.0,0,0.0,14
40066,0,0.0,0,0.0,14
40303,0,0.0,0,0.0,14
40525,0,0.0,0,0.0,14
40746,0,0.0,80,0.06446886446886446,14
40968,129,0.10395604395604395,402,0.32395604395604394,14
41287,0,0.0,878,0.7075457875457875,14
41507,0,0.0,839,0.6761172161172161,14
41744,0,0.0,511,0.4117948717948718,14
41967,0,0.0,97,0.07816849816849816,14
42333,0,0.0,38,0.03062271062271062,15
42586,0,0.0,0,0.0,15
42714,0,0.0,0,0.0,15
43061,0,0.0,0,0.0,15
43298,0,0.0,0,0.0,15
43519,39,0.03142857142857143,0,0.0,15
43759,0,0.0,0,0.0,15
43982,0,0.0,130,0.10476190476190475,15
44219,0,0.0,379,0.30542124542124544,15
44490,0,0.0,640,0.5157509157509157,15
44727,238,0.19179487179487179,741,0.5971428571428571,15
