ms,adc_ch1,volt_ch1,adc_ch2,volt_ch2,rep
282,0,0.0,0,0.0,1
520,0,0.0,0,0.0,1
711,0,0.0,0,0.0,1
1012,0,0.0,0,0.0,1
1233,0,0.0,0,0.0,1
1440,0,0.0,0,0.0,1
1773,0,0.0,0,0.0,1
2012,0,0.0,0,0.0,1
2234,0,0.0,0,0.0,1
2457,0,0.0,0,0.0,1
2759,0,0.0,0,0.0,1
2980,0,0.0,0,0.0,1
3201,0,0.0,0,0.0,2
3501,0,0.0,0,0.0,2
3692,0,0.0,0,0.0,2
4025,0,0.0,0,0.0,2
4216,0,0.0,0,0.0,2
4439,0,0.0,0,0.0,2
4756,0,0.0,0,0.0,2
4962,0,0.0,0,0.0,2
5278,0,0.0,0,0.0,2
5485,0,0.0,0,0.0,2
5706,0,0.0,0,0.0,2
6008,0,0.0,0,0.0,3
6262,0,0.0,0,0.0,3
6468,0,0.0,0,0.0,3
6754,0,0.0,0,0.0,3
6943,0,0.0,0,0.0,3
7258,143,0.11523809523809524,0,0.0,3
7465,0,0.0,0,0.0,3
7783,0,0.0,0,0.0,3
8005,0,0.0,0,0.0,3
8245,0,0.0,0,0.0,3
8484,0,0.0,0,0.0,3
8707,0,0.0,0,0.0,3
8961,0,0.0,0,0.0,3
9200,0,0.0,0,0.0,4
9439,0,0.0,0,0.0,4
9756,0,0.0,0,0.0,4
9964,0,0.0,0,0.0,4
10202,0,0.0,0,0.0,4
10535,0,0.0,0,0.0,4
10775,0,0.0,0,0.0,4
11013,0,0.0,0,0.0,4
11204,0,0.0,0,0.0,4
11537,0,0.0,0,0.0,4
11775,0,0.0,0,0.0,4
11997,0,0.0,0,0.0,4
12299,0,0.0,0,0.0,5
12554,0,0.0,0,0.0,5
12774,0,0.0,0,0.0,5
13014,0,0.0,0,0.0,5
13237,0,0.0,0,0.0,5
13539,0,0.0,0,0.0,5
13778,0,0.0,0,0.0,5
13969,0,0.0,0,0.0,5
14192,0,0.0,0,0.0,5
14524,0,0.0,0,0.0,5
14731,0,0.0,0,0.0,5
14968,0,0.0,0,0.0,5
15207,0,0.0,0,0.0,6
15445,0,0.0,0,0.0,6
15776,0,0.0,0,0.0,6
15982,0,0.0,0,0.0,6
16297,0,0.0,0,0.0,6
16519,0,0.0,0,0.0,6
16726,0,0.0,0,0.0,6
17027,0,0.0,0,0.0,6
17233,0,0.0,0,0.0,6
17440,0,0.0,0,0.0,6
17759,0,0.0,0,0.0,6
17979,0,0.0,0,0.0,6
18280,0,0.0,0,0.0,7
18500,0,0.0,0,0.0,7
18708,0,0.0,0,0.0,7
19025,0,0.0,0,0.0,7
19247,0,0.0,0,0.0,7
19467,0,0.0,0,0.0,7
19704,0,0.0,0,0.0,7
20006,0,0.0,0,0.0,7
20212,0,0.0,0,0.0,7
20529,0,0.0,0,0.0,7
20721,0,0.0,0,0.0,7
21023,0,0.0,0,0.0,8
21246,0,0.0,0,0.0,8
21453,0,0.0,0,0.0,8
21771,0,0.0,0,0.0,8
21993,0,0.0,0,0.0,8
22280,0,0.0,0,0.0,8
22486,0,0.0,0,0.0,8
22693,0,0.0,0,0.0,8
22996,0,0.0,0,0.0,8
23218,0,0.0,0,0.0,8
23535,0,0.0,0,0.0,8
23757,0,0.0,0,0.0,8
23980,0,0.0,0,0.0,8
24200,0,0.0,0,0.0,9
