ms,adc_ch1,volt_ch1,adc_ch2,volt_ch2,rep
158,0,0.0,19,0.01531135531135531,1
398,0,0.0,37,0.029816849816849816,1
619,0,0.0,44,0.03545787545787545,1
938,0,0.0,21,0.016923076923076923,1
1159,0,0.0,67,0.05399267399267399,1
1447,0,0.0,91,0.07333333333333333,1
1684,5,0.004029304029304029,111,0.08945054945054945,1
1875,203,0.16358974358974357,87,0.0701098901098901,1
2225,366,0.2949450549450549,71,0.05721611721611722,1
2368,0,0.0,55,0.044322344322344324,1
2701,0,0.0,71,0.05721611721611722,1
2923,0,0.0,53,0.04271062271062271,1
3146,0,0.0,90,0.07252747252747253,2
3415,179,0.14424908424908423,47,0.037875457875457874,2
3653,0,0.0,44,0.03545787545787545,2
3891,0,0.0,31,0.02498168498168498,2
4113,0,0.0,53,0.04271062271062271,2
4446,7,0.005641025641025641,48,0.03868131868131868,2
4653,75,0.06043956043956044,54,0.04351648351648352,2
4922,477,0.3843956043956044,111,0.08945054945054945,2
5127,349,0.28124542124542123,112,0.09025641025641025,2
5446,0,0.0,99,0.07978021978021978,2
5669,101,0.08139194139194139,107,0.08622710622710622,2
5893,0,0.0,64,0.051575091575091575,2
6114,0,0.0,62,0.04996336996336996,3
6398,0,0.0,48,0.03868131868131868,3
6621,0,0.0,46,0.03706959706959707,3
6954,0,0.0,63,0.05076923076923077,3
7160,0,0.0,47,0.037875457875457874,3
7383,0,0.0,51,0.0410989010989011,3
7619,0,0.0,58,0.04673992673992674,3
7857,210,0.1692307692307692,114,0.09186813186813186,3
8174,253,0.20388278388278389,120,0.09670329670329669,3
8395,0,0.0,88,0.0709157509157509,3
8618,53,0.04271062271062271,80,0.06446886446886446,3
8919,0,0.0,84,0.06769230769230769,3
9141,0,0.0,52,0.0419047619047619,4
9411,0,0.0,41,0.03304029304029304,4
9634,0,0.0,34,0.0273992673992674,4
9871,0,0.0,43,0.03465201465201465,4
10222,0,0.0,49,0.03948717948717949,4
10444,16,0.012893772893772894,51,0.0410989010989011,4
10652,511,0.4117948717948718,80,0.06446886446886446,4
10874,595,0.4794871794871795,144,0.11604395604395604,4
